ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a7881871.s1	Reactive oxygen species have been implicated in the pathogenesis of acute puromycin aminonucleoside (PAN)-induced nephropathy, with antioxidants significantly reducing the proteinuria.	D011692	PAN	101	104	D007674	nephropathy	114	125	true
a7881871.s1	Reactive oxygen species have been implicated in the pathogenesis of acute puromycin aminonucleoside (PAN)-induced nephropathy, with antioxidants significantly reducing the proteinuria.	D011692	PAN	101	104	D011507	proteinuria	172	183	true
a7881871.s10	This study supports the role of lipid peroxidation in mediating the proteinuric injury in PAN nephropathy.	D011692	PAN	90	93	D011507	proteinuric injury	68	86	true
a7881871.s10	This study supports the role of lipid peroxidation in mediating the proteinuric injury in PAN nephropathy.	D011692	PAN	90	93	D007674	nephropathy	94	105	true
a7930386.s0	Clomipramine-induced sleep disturbance does not impair its prolactin-releasing action.	D002997	Clomipramine	0	12	D012893	sleep disturbance	21	38	true
a7930386.s1	The present study was undertaken to examine the role of sleep disturbance, induced by clomipramine administration, on the secretory rate of prolactin (PRL) in addition to the direct drug effect.	D002997	clomipramine	86	98	D012893	sleep disturbance	56	73	true
a7988234.s0	Angioedema following the intravenous administration of metoprolol.	D008790	metoprolol	55	65	D000799	Angioedema	0	10	true
a7988234.s3	A history of angioedema secondary to lisinopril therapy was elicited.	D017706	lisinopril	37	47	D000799	angioedema	13	23	true
a7988234.s6	During the first day of hospitalization (while intubated), intravenous metoprolol was given, resulting in severe angioedema.	D008790	metoprolol	71	81	D000799	angioedema	113	123	true
a7988234.s7	The angioedema resolved after therapy with intravenous steroids and diphenhydramine hydrochloride.	D013256	steroids	55	63	D000799	angioedema	4	14	false
a7988234.s7	The angioedema resolved after therapy with intravenous steroids and diphenhydramine hydrochloride.	D004155	diphenhydramine	68	83	D000799	angioedema	4	14	false
a8410052.s2	Focal injury in the cortex was produced by infusion of lactate at acid pH or by stab caused by needle insertion.	D019344	lactate	55	62	D001480	injury in the cortex	6	26	false
a8410052.s3	Infarcts in substantia nigra pars reticulata were evoked by prolonged pilocarpine-induced status epilepticus.	D010862	pilocarpine	70	81	D002544	Infarcts in substantia nigra pars reticulata	0	44	true
a8410052.s3	Infarcts in substantia nigra pars reticulata were evoked by prolonged pilocarpine-induced status epilepticus.	D010862	pilocarpine	70	81	D013226	status epilepticus	90	108	true
a8423889.s0	Increase of Parkinson disability after fluoxetine medication.	D005473	fluoxetine	39	49	D009069	Parkinson disability	12	32	true
a8423889.s2	We report the increased amount of motor disability in four patients with idiopathic Parkinson's disease after exposure to the antidepressant fluoxetine.	D000928	antidepressant	126	140	D009069	motor disability	34	50	false
a8423889.s2	We report the increased amount of motor disability in four patients with idiopathic Parkinson's disease after exposure to the antidepressant fluoxetine.	D000928	antidepressant	126	140	D010300	idiopathic Parkinson's disease	73	103	false
a8423889.s2	We report the increased amount of motor disability in four patients with idiopathic Parkinson's disease after exposure to the antidepressant fluoxetine.	D005473	fluoxetine	141	151	D009069	motor disability	34	50	true
a8423889.s2	We report the increased amount of motor disability in four patients with idiopathic Parkinson's disease after exposure to the antidepressant fluoxetine.	D005473	fluoxetine	141	151	D010300	idiopathic Parkinson's disease	73	103	false
a8423889.s3	The possibility of a clinically relevant dopamine-antagonistic capacity of fluoxetine in Parkinson's disease patients must be considered.	D004298	dopamine	41	49	D010300	Parkinson's disease	89	108	false
a8423889.s3	The possibility of a clinically relevant dopamine-antagonistic capacity of fluoxetine in Parkinson's disease patients must be considered.	D005473	fluoxetine	75	85	D010300	Parkinson's disease	89	108	false
a8682684.s0	Acetaminophen-induced hypotension.	D000082	Acetaminophen	0	13	D007022	hypotension	22	33	true
a8682684.s2	The potential for acetaminophen to produce cardiovascular toxicities is very low.	D000082	acetaminophen	18	31	D002318	cardiovascular toxicities	43	68	false
a8682684.s3	However, acetaminophen has been demonstrated to produce symptoms of anaphylaxis, including hypotension, in sensitive individuals.	D000082	acetaminophen	9	22	D000707	anaphylaxis	68	79	false
a8682684.s3	However, acetaminophen has been demonstrated to produce symptoms of anaphylaxis, including hypotension, in sensitive individuals.	D000082	acetaminophen	9	22	D007022	hypotension	91	102	true
a8682684.s4	This article describes two critically ill patients in whom transient episodes of hypotension reproducibly developed after administration of acetaminophen.	D000082	acetaminophen	140	153	D016638	critically ill	27	41	false
a8682684.s4	This article describes two critically ill patients in whom transient episodes of hypotension reproducibly developed after administration of acetaminophen.	D000082	acetaminophen	140	153	D007022	hypotension	81	92	true
a8682684.s7	The reports illustrate the need for clinicians to consider acetaminophen in patients with hypotension of unknown origin.	D000082	acetaminophen	59	72	D007022	hypotension	90	101	true
a9766615.s5	The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).	D003024	clozapine	274	283	D001480	EPS	47	50	false
a9766615.s5	The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).	D003024	clozapine	274	283	D015430	weight gain	154	165	false
a9766615.s5	The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).	D003024	clozapine	274	283	D012735	sexual dysfunction	167	185	false
a9766615.s5	The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).	D003024	clozapine	274	283	D012640	seizure	212	219	false
a9766615.s5	The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).	D003024	clozapine	274	283	D000380	agranulocytosis	257	272	true
a10193204.s0	Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.	C009438	tetrandrine	11	22	D013927	thrombosis	57	67	false
a10193204.s0	Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.	C009438	tetrandrine	11	22	D001791	platelet aggregation	86	106	false
a10193204.s0	Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.	C060802	fangchinoline	27	40	D013927	thrombosis	57	67	false
a10193204.s0	Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.	C060802	fangchinoline	27	40	D001791	platelet aggregation	86	106	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C009438	TET	63	66	D013927	thrombosis	95	105	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C009438	TET	63	66	D001791	platelet aggregation	161	181	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C009438	TET	63	66	D001778	blood coagulation	186	203	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C060802	FAN	71	74	D013927	thrombosis	95	105	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C060802	FAN	71	74	D001791	platelet aggregation	161	181	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	C060802	FAN	71	74	D001778	blood coagulation	186	203	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	D004837	EP	144	146	D013927	thrombosis	95	105	true
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	D004837	EP	144	146	D001791	platelet aggregation	161	181	false
a10193204.s2	The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.	D004837	EP	144	146	D001778	blood coagulation	186	203	false
a10193204.s4	of TET and FAN in mice showed the inhibition of thrombosis by 55% and 35%, respectively, while acetylsalicylic acid (ASA, 50 mg/kg, i.p.), a positive control, showed only 30% inhibition.	C009438	TET	3	6	D013927	thrombosis	48	58	false
a10193204.s4	of TET and FAN in mice showed the inhibition of thrombosis by 55% and 35%, respectively, while acetylsalicylic acid (ASA, 50 mg/kg, i.p.), a positive control, showed only 30% inhibition.	C060802	FAN	11	14	D013927	thrombosis	48	58	false
a10193204.s4	of TET and FAN in mice showed the inhibition of thrombosis by 55% and 35%, respectively, while acetylsalicylic acid (ASA, 50 mg/kg, i.p.), a positive control, showed only 30% inhibition.	D001241	ASA	117	120	D013927	thrombosis	48	58	false
a10193204.s5	In the vitro human platelet aggregations induced by the agonists used in tests, TET and FAN showed the inhibitions dose dependently.	C009438	TET	80	83	D001791	platelet aggregations	19	40	false
a10193204.s5	In the vitro human platelet aggregations induced by the agonists used in tests, TET and FAN showed the inhibitions dose dependently.	C060802	FAN	88	91	D001791	platelet aggregations	19	40	false
